review_id,port,sentence,sentiment
241,Cozumel,Cozumel was the absolute highlight for our group.,0.34
241,Cozumel,"There's no electricity on that side, just these incredible rugged beaches and small bars like Coconuts.",0.0772
241,Roatan,Roatan was also great; we did the zip-lining through the jungle.,0.6249
241,Roatan,"The views from the top were breathtaking, though the bus ride to the site was a bit bumpy and the local traffic is definitely a concern if you're on a tight schedule.",0.7579
241,Costa Maya,We skipped Costa Maya entirely and stayed on the ship to enjoy the quiet decks.,0.4939
241,Costa Maya,"From what we heard from others, the port area there is just a big shopping mall anyway, so I don't feel like we missed much.",-0.5122
241,Cozumel,"Overall, the time in Cozumel felt perfect,",0.5719
241,Roatan,I wish we had an extra hour in Roatan to see the west end beaches properly.,0.4019
242,Cozumel,Cozumel was much better organized.,0.4404
242,Roatan,Roatan was beautiful,0.5994
242,Roatan,"we had a major delay getting off the ship due to local port authorities, which cut our excursion time short by nearly an hour.",-0.5709
242,Roatan,"I'd recommend this itinerary for the scenery,",0.3612
242,Roatan,be prepared for some logistical headaches at the piers.,0.2263
243,Roatan,Had a fantastic day at Little French Key in Roatan!,0.5983
243,Roatan,It's a private island paradise.,0.6369
243,Cozumel,Cozumel was just okay; we just walked around the town and did some light shopping.,0.2263
245,Costa Maya,"In Costa Maya, we did the lost Mayan kingdom water park.",-0.3182
245,Costa Maya,"It was fun for the kids,",0.5106
245,Costa Maya,"honestly, it's something you could do anywhere.",0.4588
245,Costa Maya,I regret not seeing the actual ruins instead.,-0.6908
246,Cozumel,Cozumel snorkeling at Palancar Reef was top tier.,0.2023
246,Roatan,Roatan was a bit chaotic at the pier,-0.4939
246,Costa Maya,"Skip the shops in Costa Maya, total tourist trap.",-0.3774
247,Costa Maya,the transit times to get to the good stuff in Costa Maya are a bit of a hurdle.,0.4404
248,Roatan,Roatan was lovely.,0.5859
248,Roatan,We did a glass-bottom boat because my mother isn't a strong swimmer,-0.4023
248,Roatan,It was perfect for her.,0.5719
249,Cozumel,"We enjoyed the catamaran in Cozumel, though the music was a bit loud for our taste.",0.5106
250,Roatan,I'm a solo traveler and I found Roatan very easy to navigate.,0.4927
250,Roatan,Spent the day at a small cafe on the water and did some great shore snorkeling.,0.6249
250,Cozumel,"I think the time in each port was adequate, though Cozumel feels like it needs a full 12 hours if you want to do the mainland excursions to Tulum.",0.5719
251,Cozumel,Cozumel was great for the kids.,0.6249
251,Cozumel,We did the chocolate making class and they loved grinding the beans.,0.5994
251,Roatan,"Roatan was a bit scary with the driving, the roads are very narrow and the drivers are aggressive.",-0.5859
251,Roatan,We did the beach day at Tabyana and the sand was like powder.,0.3612
252,Roatan,Roatan was amazing.,0.5859
252,Costa Maya,Costa Maya was a bit boring if you don't do an excursion.,-0.3182
253,Roatan,Roatan was beautiful,0.5994
253,Roatan,we had a bad experience with a local vendor who overcharged us for a simple taxi ride to the beach.,-0.5423
253,Roatan,Make sure you negotiate before you get in!,0.3802
253,Cozumel,"In Cozumel, we did the Amazing Race excursion and it was a blast.",0.5859
253,Cozumel,It's a great way to see the downtown area while having some fun competition.,0.8126
254,Cozumel,Cozumel has the best shopping.,0.6369
254,Cozumel,Found some beautiful hand-painted ceramics.,0.5994
254,Costa Maya,"Costa Maya was okay,",0.2263
255,Roatan,The snorkeling in Roatan is some of the best I have ever done.,0.6369
255,Cozumel,Cozumel was disappointing because of the sheer number of people.,-0.4404
255,Cozumel,It felt like a theme park rather than a destination.,0.3612
255,Costa Maya,Costa Maya was a nice surprise; we did a paddleboarding tour through the mangroves and it was very peaceful.,0.8122
255,Costa Maya,The guides were great and really cared about the environment.,0.8016
255,Costa Maya,I think the itinerary is well-balanced between adventure and relaxation.,0.6908
255,Roatan,My only advice is to get off the ship as early as possible in Roatan to avoid the crowds at the animal sanctuaries.,-0.296
256,Costa Maya,Costa Maya was beautiful.,0.5994
256,Roatan,"This trip made me realize how much I prefer the smaller, less commercialized stops like Roatan used to be.",0.2298
257,Cozumel,Loved the ATV tour in Cozumel.,0.5994
257,Roatan,Roatan was better for photos-the scenery is just incredible.,0.4404
257,Costa Maya,"Costa Maya was okay,",0.2263
257,Costa Maya,I like to see the real country.,0.3612
258,Roatan,"In Roatan, we visited a local orphanage as part of a 'giving back' excursion.",0.34
258,Roatan,It was a very moving experience and much better than just sitting on a beach.,0.4404
258,Costa Maya,"Costa Maya was our last stop and we were pretty tired, so we just did the bird sanctuary in the port.",-0.2263
258,Costa Maya,"I think the itinerary gives a good taste of the Western Caribbean,",0.4404
258,Cozumel,the port times could be shifted to allow for more time on mainland Mexico from Cozumel.,0.2263
259,Costa Maya,The fake Mayan dancers at the port in Costa Maya felt a bit exploitative and weird.,-0.5859
259,Costa Maya,The ruins were cool though.,-0.1531
260,Roatan,Roatan has amazing reefs.,0.5859
260,Roatan,We did a two-tank dive and the coral was very healthy.,0.4576
261,Roatan,Roatan ended up being our favorite stop.,0.2023
261,Roatan,"The drive itself was interesting, seeing neighborhoods and daily life outside the cruise bubble.",0.4019
261,Costa Maya,I wish Costa Maya had more accessible options close to the ship.,0.4019
262,Cozumel,Cozumel was easy and fun to navigate on our own.,0.7351
262,Cozumel,"We skipped excursions and just found a beach club after a short taxi ride, which gave us a relaxed day without a tight schedule.",0.4939
262,Cozumel,it was worth it for the snorkeling.,0.2263
262,Costa Maya,"Costa Maya was a bit confusing logistically-lots of vendors right when you get off, and it wasn't super clear how to get beyond that area.",-0.7375
262,Costa Maya,"Not bad, just less intuitive.",0.431
263,Costa Maya,"I'm usually more into cultural stops than beaches, so Costa Maya surprised me in a good way.",0.4939
263,Costa Maya,"We did a ruins excursion, and although the bus ride was long and early, the site itself was impressive and not overly crowded.",0.1027
263,Roatan,"Roatan felt more nature-focused; we did a guided walk through a botanical area and learned about local plants, which I didn't expect to enjoy as much as I did.",-0.3875
264,Roatan,Roatan had the best excursion options in our opinion-we did a combo tour with wildlife and snorkeling.,0.6369
264,Costa Maya,"Costa Maya felt the most manufactured, like everything was designed for cruise passengers, which isn't always a bad thing",0.6837
264,Cozumel,Cozumel was a nice middle ground.,0.4215
265,Costa Maya,"If I did it again, I'd definitely book an excursion for Costa Maya instead of winging it.",0.4019
266,Cozumel,Cozumel was by far the simplest-I felt comfortable walking around and finding things to do without a plan.,0.5106
266,Roatan,"Roatan required a bit more planning, so I joined a group excursion to avoid dealing with transportation.",-0.296
266,Costa Maya,Costa Maya was the only place I felt slightly unsure about where to go after leaving the port area.,-0.1796
266,Costa Maya,"I ended up just staying within the complex, which was fine",0.2023
267,Roatan,"We traveled with our teenage kids, and Roatan was the highlight because of the animal encounters.",0.34
267,Costa Maya,"Costa Maya was more educational since we did a ruins tour,",-0.4404
267,Cozumel,"Cozumel was the easiest day-we let the kids pick what to do, and they chose snorkeling near shore.",0.4215
268,Costa Maya,"Costa Maya actually ended up being my favorite, which surprised me.",0.5994
268,Roatan,Roatan was beautiful,0.5994
268,Cozumel,"Cozumel was fine,",0.2023
268,Costa Maya,"Still enjoyable, just less unique compared to Costa Maya.",0.4404
269,Cozumel,Cozumel was easy to customize.,0.4404
269,Cozumel,"We didn't book anything and still had a full day just walking, eating, and relaxing.",0.4939
270,Cozumel,Cozumel wins for that.,0.5719
270,Cozumel,It's very easy to get around and find things at your own pace.,0.4927
270,Roatan,"Roatan was trickier without a plan, so we ended up joining a last-minute tour.",-0.1779
270,Roatan,"If you like structure, it's fine,",0.5106
270,Roatan,spontaneous travelers might find it frustrating.,-0.4404
271,Cozumel,Cozumel was our best day.,0.6369
271,Cozumel,We took a taxi to a quieter beach area and spent hours swimming and relaxing without feeling rushed.,0.4272
271,Roatan,"Roatan had great scenery,",0.6249
271,Costa Maya,Costa Maya was the only port where we decided to stay on the ship after getting off briefly-it just didn't appeal to us compared to the other stops.,-0.1531
272,Roatan,Roatan had a really nice mix of nature and activity.,0.4754
272,Roatan,We did a guided snorkeling trip and still had time to relax afterward.,0.4404
272,Costa Maya,"Costa Maya felt more like a stop where you need a plan, otherwise you're stuck in the port area.",-0.1706
272,Cozumel,"Cozumel was easygoing and flexible, which I appreciated.",0.7579
273,Roatan,"We skipped Roatan excursions and just found a nearby beach, which was fine",0.2023
273,Roatan,nothing special.,-0.3089
273,Cozumel,Cozumel was the easiest to enjoy without planning ahead.,0.7184
274,Costa Maya,Costa Maya surprised me in a good way.,0.5859
274,Costa Maya,We went beyond the port to a quieter beach and had a really relaxing day.,0.5413
274,Roatan,Roatan was more active with tours and movement.,0.4576
275,Roatan,Roatan was the highlight for me because of the scenery and water activities.,0.34
275,Cozumel,Cozumel was fun,0.5106
276,Cozumel,Cozumel was super easy to explore on foot and by taxi.,0.7783
276,Costa Maya,Costa Maya was okay,0.2263
276,Costa Maya,not my favorite stop.,-0.1511
277,Roatan,We really liked Roatan's snorkeling and wildlife stops.,0.3597
277,Costa Maya,Costa Maya felt more like a shopping stop unless you booked something.,0.1513
277,Cozumel,Cozumel was a nice balance.,0.4215
278,Costa Maya,Costa Maya was relaxing for us since we found a quiet beach away from the port.,0.4939
279,Roatan,Roatan was beautiful,0.5994
279,Cozumel,Cozumel was easy and enjoyable without much effort.,0.7003
280,Costa Maya,Costa Maya was the most challenging for us.,0.2247
280,Costa Maya,"We ended up taking a taxi to a beach club, which improved the experience a lot,",0.4767
280,Costa Maya,it required more effort than the other stops.,-0.1531
280,Cozumel,Cozumel was the easiest and most flexible day.,0.6115
280,Cozumel,"We chose to keep it simple and still had a full, enjoyable day.",0.4404
281,Roatan,Roatan was the absolute highlight for us.,0.34
281,Roatan,We booked a private driver who took us away from the main port chaos.,-0.5719
281,Cozumel,Cozumel was much better for wandering.,0.4404
281,Cozumel,We found a small taco shop about four blocks away from the main drag that had the best al pastor I've ever tasted.,0.34
281,Cozumel,We spent maybe $20 total and had a much better time than the people we saw paying for the crowded beach club buffets.,0.4404
281,Roatan,I wish we had more hours in Roatan to see the east side of the island.,0.4019
282,Costa Maya,Did the Chacchoben ruins in Costa Maya.,-0.4404
282,Costa Maya,Seeing the pyramids poking through the jungle canopy was breathtaking.,0.4588
282,Roatan,"Roatan felt a bit rushed; our ship cleared customs late so we only had about four hours on the island, which wasn't enough to really see anything beyond the immediate port area and a quick lunch.",0.1027
282,Roatan,I'd recommend prioritizing the ruins if you haven't seen them.,-0.1027
283,Cozumel,Cozumel was fantastic!,0.5983
284,Roatan,Our stop in Roatan was incredible for diving.,-0.1585
285,Cozumel,The tour of the San Gervasio ruins in Cozumel was a bit underwhelming.,-0.4404
